source,target,mapping
/ad4.onbegroeidTerreindeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.onbegroeidTerreindeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.ondersteunendWegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.wegdeel_v.FUNCTIE,/ad5.verharding_v.gebruiksfunctie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gedeeld beheer,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gedeeld beheer,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gedeeld beheer,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gedeeld beheer,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.geluidsreducerend,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gemeentenaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gemeentenaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gemeentenaam,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.gemeentenaam,/hm
/ad4.ondersteunendWegdeel_v.SHAPE,/ad5.verharding_v.geometrie,/hm
/ad4.ondersteunendWegdeel_v.SHAPE,/ad5.verharding_v.geometrie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.geometrie,/hm
/ad4.wegdeel_v.SHAPE,/ad5.verharding_v.geometrie,/hm
/ad4.wegdeel_v.SHAPE,/ad5.verharding_v.geometrie,/hm
/ad4.wegdeel_v.x,/ad5.verharding_v.grondsoortnaam,/hm
